Date,Name,Market,Ticker,MarketCap,Price,Currency
2025-03-28,青岛啤酒,A,600600.SS,1011.93,74.18,CNY
2025-03-31,青岛啤酒,A,600600.SS,1008.36,73.92,CNY
2025-04-01,青岛啤酒,A,600600.SS,1037.97,76.09,CNY
2025-04-02,青岛啤酒,A,600600.SS,1038.11,76.1,CNY
2025-04-03,青岛啤酒,A,600600.SS,1054.11,77.27,CNY
2025-04-07,青岛啤酒,A,600600.SS,1033.88,75.79,CNY
2025-04-08,青岛啤酒,A,600600.SS,1048.55,76.86,CNY
2025-04-09,青岛啤酒,A,600600.SS,1079.89,79.16,CNY
2025-04-10,青岛啤酒,A,600600.SS,1061.78,77.83,CNY
2025-04-11,青岛啤酒,A,600600.SS,1052.92,77.18,CNY
2025-04-14,青岛啤酒,A,600600.SS,1032.95,75.72,CNY
2025-04-15,青岛啤酒,A,600600.SS,1037.71,76.07,CNY
2025-04-16,青岛啤酒,A,600600.SS,1048.55,76.86,CNY
2025-04-17,青岛啤酒,A,600600.SS,1056.35,77.43,CNY
2025-04-18,青岛啤酒,A,600600.SS,1052.52,77.15,CNY
2025-04-21,青岛啤酒,A,600600.SS,1034.67,75.84,CNY
2025-04-22,青岛啤酒,A,600600.SS,1028.06,75.36,CNY
2025-04-23,青岛啤酒,A,600600.SS,1020.92,74.84,CNY
2025-04-24,青岛啤酒,A,600600.SS,1026.74,75.26,CNY
2025-04-25,青岛啤酒,A,600600.SS,1023.56,75.03,CNY
2025-04-28,青岛啤酒,A,600600.SS,1021.58,74.89,CNY
2025-04-29,青岛啤酒,A,600600.SS,990.51,72.61,CNY
2025-04-30,青岛啤酒,A,600600.SS,983.76,72.11,CNY
2025-05-06,青岛啤酒,A,600600.SS,989.98,72.57,CNY
2025-05-07,青岛啤酒,A,600600.SS,986.01,72.28,CNY
2025-05-08,青岛啤酒,A,600600.SS,983.5,72.09,CNY
2025-05-09,青岛啤酒,A,600600.SS,980.72,71.89,CNY
2025-05-12,青岛啤酒,A,600600.SS,981.78,71.97,CNY
2025-05-13,青岛啤酒,A,600600.SS,977.81,71.68,CNY
2025-05-14,青岛啤酒,A,600600.SS,983.89,72.12,CNY
2025-05-15,青岛啤酒,A,600600.SS,966.18,70.82,CNY
2025-05-16,青岛啤酒,A,600600.SS,959.04,70.3,CNY
2025-05-19,青岛啤酒,A,600600.SS,956.39,70.11,CNY
2025-05-20,青岛啤酒,A,600600.SS,963.4,70.62,CNY
2025-05-21,青岛啤酒,A,600600.SS,968.69,71.01,CNY
2025-05-22,青岛啤酒,A,600600.SS,957.32,70.17,CNY
2025-05-23,青岛啤酒,A,600600.SS,951.63,69.76,CNY
2025-05-26,青岛啤酒,A,600600.SS,954.67,69.98,CNY
2025-05-27,青岛啤酒,A,600600.SS,975.17,71.48,CNY
2025-05-28,青岛啤酒,A,600600.SS,1004.92,73.66,CNY
2025-05-29,青岛啤酒,A,600600.SS,994.21,72.88,CNY
2025-05-30,青岛啤酒,A,600600.SS,980.72,71.89,CNY
2025-06-03,青岛啤酒,A,600600.SS,1016.03,74.48,CNY
2025-06-04,青岛啤酒,A,600600.SS,1017.74,74.6,CNY
2025-06-05,青岛啤酒,A,600600.SS,991.03,72.65,CNY
2025-06-06,青岛啤酒,A,600600.SS,975.43,71.5,CNY
2025-06-09,青岛啤酒,A,600600.SS,967.76,70.94,CNY
2025-06-10,青岛啤酒,A,600600.SS,965.65,70.79,CNY
2025-06-11,青岛啤酒,A,600600.SS,967.1,70.89,CNY
2025-06-12,青岛啤酒,A,600600.SS,942.77,69.11,CNY
2025-06-13,青岛啤酒,A,600600.SS,921.35,67.54,CNY
2025-06-16,青岛啤酒,A,600600.SS,928.1,68.03,CNY
2025-06-17,青岛啤酒,A,600600.SS,926.24,67.9,CNY
2025-06-18,青岛啤酒,A,600600.SS,939.6,68.88,CNY
2025-06-19,青岛啤酒,A,600600.SS,930.08,68.18,CNY
2025-06-20,青岛啤酒,A,600600.SS,940.26,68.92,CNY
2025-06-23,青岛啤酒,A,600600.SS,931.0,68.25,CNY
2025-06-24,青岛啤酒,A,600600.SS,935.76,68.59,CNY
2025-06-25,青岛啤酒,A,600600.SS,942.64,69.1,CNY
2025-06-26,青岛啤酒,A,600600.SS,946.34,69.37,CNY
2025-06-27,青岛啤酒,A,600600.SS,944.98,69.27,CNY
2025-06-30,青岛啤酒,A,600600.SS,947.57,69.46,CNY
2025-07-01,青岛啤酒,A,600600.SS,946.61,69.39,CNY
2025-07-02,青岛啤酒,A,600600.SS,933.38,68.42,CNY
2025-07-03,青岛啤酒,A,600600.SS,932.29,68.34,CNY
2025-07-04,青岛啤酒,A,600600.SS,932.43,68.35,CNY
2025-07-07,青岛啤酒,A,600600.SS,931.34,68.27,CNY
2025-07-08,青岛啤酒,A,600600.SS,938.43,68.79,CNY
2025-07-09,青岛啤酒,A,600600.SS,940.2,68.92,CNY
2025-07-10,青岛啤酒,A,600600.SS,936.25,68.63,CNY
2025-07-11,青岛啤酒,A,600600.SS,938.7,68.81,CNY
2025-07-14,青岛啤酒,A,600600.SS,938.7,68.81,CNY
2025-07-15,青岛啤酒,A,600600.SS,932.15,68.33,CNY
2025-07-16,青岛啤酒,A,600600.SS,930.93,68.24,CNY
2025-07-17,青岛啤酒,A,600600.SS,931.75,68.3,CNY
2025-07-18,青岛啤酒,A,600600.SS,937.47,68.72,CNY
2025-07-21,青岛啤酒,A,600600.SS,939.25,68.85,CNY
2025-07-22,青岛啤酒,A,600600.SS,952.34,69.81,CNY
2025-07-23,青岛啤酒,A,600600.SS,945.8,69.33,CNY
2025-07-24,青岛啤酒,A,600600.SS,950.84,69.7,CNY
2025-07-25,青岛啤酒,A,600600.SS,948.12,69.5,CNY
2025-07-28,青岛啤酒,A,600600.SS,941.29,69.0,CNY
2025-07-29,青岛啤酒,A,600600.SS,936.93,68.68,CNY
2025-07-30,青岛啤酒,A,600600.SS,943.2,69.14,CNY
2025-07-31,青岛啤酒,A,600600.SS,926.56,67.92,CNY
2025-08-01,青岛啤酒,A,600600.SS,928.33,68.05,CNY
2025-08-04,青岛啤酒,A,600600.SS,925.61,67.85,CNY
2025-08-05,青岛啤酒,A,600600.SS,926.29,67.9,CNY
2025-08-06,青岛啤酒,A,600600.SS,926.29,67.9,CNY
2025-08-07,青岛啤酒,A,600600.SS,929.02,68.1,CNY
2025-08-08,青岛啤酒,A,600600.SS,924.38,67.76,CNY
2025-08-11,青岛啤酒,A,600600.SS,927.24,67.97,CNY
2025-08-12,青岛啤酒,A,600600.SS,926.97,67.95,CNY
2025-08-13,青岛啤酒,A,600600.SS,925.88,67.87,CNY
2025-08-14,青岛啤酒,A,600600.SS,924.51,67.77,CNY
2025-08-15,青岛啤酒,A,600600.SS,922.2,67.6,CNY
2025-08-18,青岛啤酒,A,600600.SS,926.29,67.9,CNY
2025-08-19,青岛啤酒,A,600600.SS,926.83,67.94,CNY
2025-08-20,青岛啤酒,A,600600.SS,938.7,68.81,CNY
2025-08-21,青岛啤酒,A,600600.SS,935.43,68.57,CNY
2025-08-22,青岛啤酒,A,600600.SS,935.43,68.57,CNY
2025-08-25,青岛啤酒,A,600600.SS,950.71,69.69,CNY
2025-08-26,青岛啤酒,A,600600.SS,951.94,69.78,CNY
2025-08-27,青岛啤酒,A,600600.SS,941.02,68.98,CNY
2025-08-28,青岛啤酒,A,600600.SS,933.25,68.41,CNY
2025-08-29,青岛啤酒,A,600600.SS,948.12,69.5,CNY
2025-09-01,青岛啤酒,A,600600.SS,947.3,69.44,CNY
2025-09-02,青岛啤酒,A,600600.SS,941.84,69.04,CNY
2025-09-03,青岛啤酒,A,600600.SS,928.61,68.07,CNY
2025-09-04,青岛啤酒,A,600600.SS,923.56,67.7,CNY
2025-09-05,青岛啤酒,A,600600.SS,926.7,67.93,CNY
2025-09-08,青岛啤酒,A,600600.SS,931.75,68.3,CNY
2025-09-09,青岛啤酒,A,600600.SS,932.97,68.39,CNY
2025-09-10,青岛啤酒,A,600600.SS,930.11,68.18,CNY
2025-09-11,青岛啤酒,A,600600.SS,931.06,68.25,CNY
2025-09-12,青岛啤酒,A,600600.SS,926.29,67.9,CNY
2025-09-15,青岛啤酒,A,600600.SS,922.33,67.61,CNY
2025-09-16,青岛啤酒,A,600600.SS,923.83,67.72,CNY
2025-09-17,青岛啤酒,A,600600.SS,922.06,67.59,CNY
2025-09-18,青岛啤酒,A,600600.SS,916.06,67.15,CNY
2025-09-19,青岛啤酒,A,600600.SS,920.15,67.45,CNY
2025-09-22,青岛啤酒,A,600600.SS,912.37,66.88,CNY
2025-09-23,青岛啤酒,A,600600.SS,900.23,65.99,CNY
2025-09-24,青岛啤酒,A,600600.SS,906.78,66.47,CNY
2025-09-25,青岛啤酒,A,600600.SS,900.37,66.0,CNY
2025-09-26,青岛啤酒,A,600600.SS,908.01,66.56,CNY
2025-09-29,青岛啤酒,A,600600.SS,908.01,66.56,CNY
2025-09-30,青岛啤酒,A,600600.SS,899.28,65.92,CNY
2025-10-09,青岛啤酒,A,600600.SS,908.28,66.58,CNY
2025-10-10,青岛啤酒,A,600600.SS,919.88,67.43,CNY
2025-10-13,青岛啤酒,A,600600.SS,916.74,67.2,CNY
2025-10-14,青岛啤酒,A,600600.SS,923.7,67.71,CNY
2025-10-15,青岛啤酒,A,600600.SS,929.29,68.12,CNY
2025-10-16,青岛啤酒,A,600600.SS,929.56,68.14,CNY
2025-10-17,青岛啤酒,A,600600.SS,922.2,67.6,CNY
2025-10-20,青岛啤酒,A,600600.SS,923.7,67.71,CNY
2025-10-21,青岛啤酒,A,600600.SS,916.47,67.18,CNY
2025-10-22,青岛啤酒,A,600600.SS,910.87,66.77,CNY
2025-10-23,青岛啤酒,A,600600.SS,906.37,66.44,CNY
2025-10-24,青岛啤酒,A,600600.SS,901.6,66.09,CNY
2025-10-27,青岛啤酒,A,600600.SS,899.82,65.96,CNY
2025-10-28,青岛啤酒,A,600600.SS,890.55,65.28,CNY
2025-10-29,青岛啤酒,A,600600.SS,894.5,65.57,CNY
2025-10-30,青岛啤酒,A,600600.SS,896.28,65.7,CNY
2025-10-31,青岛啤酒,A,600600.SS,896.41,65.71,CNY
2025-11-03,青岛啤酒,A,600600.SS,895.05,65.61,CNY
2025-11-04,青岛啤酒,A,600600.SS,890.0,65.24,CNY
2025-11-05,青岛啤酒,A,600600.SS,890.14,65.25,CNY
2025-11-06,青岛啤酒,A,600600.SS,888.77,65.15,CNY
2025-11-07,青岛啤酒,A,600600.SS,885.77,64.93,CNY
2025-11-10,青岛啤酒,A,600600.SS,902.55,66.16,CNY
2025-11-11,青岛啤酒,A,600600.SS,902.55,66.16,CNY
2025-11-12,青岛啤酒,A,600600.SS,906.92,66.48,CNY
2025-11-13,青岛啤酒,A,600600.SS,909.51,66.67,CNY
2025-11-14,青岛啤酒,A,600600.SS,903.64,66.24,CNY
2025-11-17,青岛啤酒,A,600600.SS,896.55,65.72,CNY
2025-11-18,青岛啤酒,A,600600.SS,893.41,65.49,CNY
2025-11-19,青岛啤酒,A,600600.SS,889.32,65.19,CNY
2025-11-20,青岛啤酒,A,600600.SS,890.41,65.27,CNY
2025-11-21,青岛啤酒,A,600600.SS,879.77,64.49,CNY
2025-11-24,青岛啤酒,A,600600.SS,878.95,64.43,CNY
2025-11-25,青岛啤酒,A,600600.SS,877.86,64.35,CNY
2025-11-26,青岛啤酒,A,600600.SS,878.54,64.4,CNY
2025-11-27,青岛啤酒,A,600600.SS,876.36,64.24,CNY
2025-11-28,青岛啤酒,A,600600.SS,866.95,63.55,CNY
2025-12-01,青岛啤酒,A,600600.SS,873.77,64.05,CNY
2025-12-02,青岛啤酒,A,600600.SS,875.81,64.2,CNY
2025-12-03,青岛啤酒,A,600600.SS,874.45,64.1,CNY
2025-12-04,青岛啤酒,A,600600.SS,867.9,63.62,CNY
2025-12-05,青岛啤酒,A,600600.SS,861.08,63.12,CNY
2025-12-08,青岛啤酒,A,600600.SS,853.71,62.58,CNY
2025-12-09,青岛啤酒,A,600600.SS,840.21,61.59,CNY
2025-12-10,青岛啤酒,A,600600.SS,846.07,62.02,CNY
2025-12-11,青岛啤酒,A,600600.SS,841.71,61.7,CNY
2025-12-12,青岛啤酒,A,600600.SS,847.03,62.09,CNY
2025-12-15,青岛啤酒,A,600600.SS,848.67,62.21,CNY
2025-12-16,青岛啤酒,A,600600.SS,848.53,62.2,CNY
2025-12-17,青岛啤酒,A,600600.SS,849.08,62.24,CNY
2025-12-18,青岛啤酒,A,600600.SS,850.17,62.32,CNY
2025-12-19,青岛啤酒,A,600600.SS,852.35,62.48,CNY
2025-12-22,青岛啤酒,A,600600.SS,849.76,62.29,CNY
2025-12-23,青岛啤酒,A,600600.SS,847.17,62.1,CNY
2025-12-24,青岛啤酒,A,600600.SS,844.3,61.89,CNY
2025-12-25,青岛啤酒,A,600600.SS,846.21,62.03,CNY
2025-12-26,青岛啤酒,A,600600.SS,844.3,61.89,CNY
2025-12-29,青岛啤酒,A,600600.SS,837.07,61.36,CNY
2025-12-30,青岛啤酒,A,600600.SS,835.84,61.27,CNY
2025-12-31,青岛啤酒,A,600600.SS,834.89,61.2,CNY
2026-01-05,青岛啤酒,A,600600.SS,842.39,61.75,CNY
2026-01-06,青岛啤酒,A,600600.SS,847.98,62.16,CNY
2026-01-07,青岛啤酒,A,600600.SS,843.35,61.82,CNY
2026-01-08,青岛啤酒,A,600600.SS,844.44,61.9,CNY
2026-01-09,青岛啤酒,A,600600.SS,848.26,62.18,CNY
2026-01-12,青岛啤酒,A,600600.SS,860.67,63.09,CNY
2026-01-13,青岛啤酒,A,600600.SS,854.8,62.66,CNY
2026-01-14,青岛啤酒,A,600600.SS,850.98,62.38,CNY
2026-01-15,青岛啤酒,A,600600.SS,843.75,61.85,CNY
2026-01-16,青岛啤酒,A,600600.SS,838.3,61.45,CNY
2026-01-19,青岛啤酒,A,600600.SS,849.08,62.24,CNY
2026-01-20,青岛啤酒,A,600600.SS,853.17,62.54,CNY
2026-01-21,青岛啤酒,A,600600.SS,843.75,61.85,CNY
2026-01-22,青岛啤酒,A,600600.SS,845.12,61.95,CNY
2026-01-23,青岛啤酒,A,600600.SS,842.94,61.79,CNY
2026-01-26,青岛啤酒,A,600600.SS,844.3,61.89,CNY
2026-01-27,青岛啤酒,A,600600.SS,834.61,61.18,CNY
2026-01-28,青岛啤酒,A,600600.SS,822.06,60.26,CNY
2026-01-29,青岛啤酒,A,600600.SS,867.22,63.57,CNY
2026-01-30,青岛啤酒,A,600600.SS,819.61,60.08,CNY
2026-02-02,青岛啤酒,A,600600.SS,839.39,61.53,CNY
2026-02-03,青岛啤酒,A,600600.SS,843.89,61.86,CNY
2026-02-04,青岛啤酒,A,600600.SS,850.58,62.35,CNY
2025-02-04,青岛啤酒,HK,0168.HK,684.33,43.27,CNY
2025-02-05,青岛啤酒,HK,0168.HK,684.34,43.27,CNY
2025-02-06,青岛啤酒,HK,0168.HK,700.63,44.3,CNY
2025-02-07,青岛啤酒,HK,0168.HK,701.55,44.36,CNY
2025-02-10,青岛啤酒,HK,0168.HK,695.44,43.97,CNY
2025-02-11,青岛啤酒,HK,0168.HK,687.3,43.46,CNY
2025-02-12,青岛啤酒,HK,0168.HK,710.05,44.9,CNY
2025-02-13,青岛啤酒,HK,0168.HK,721.07,45.59,CNY
2025-02-14,青岛啤酒,HK,0168.HK,735.52,46.51,CNY
2025-02-17,青岛啤酒,HK,0168.HK,723.23,45.73,CNY
2025-02-18,青岛啤酒,HK,0168.HK,724.89,45.83,CNY
2025-02-19,青岛啤酒,HK,0168.HK,723.02,45.72,CNY
2025-02-20,青岛啤酒,HK,0168.HK,716.08,45.28,CNY
2025-02-21,青岛啤酒,HK,0168.HK,703.66,44.49,CNY
2025-02-24,青岛啤酒,HK,0168.HK,726.28,45.92,CNY
2025-02-25,青岛啤酒,HK,0168.HK,705.87,44.63,CNY
2025-02-26,青岛啤酒,HK,0168.HK,741.23,46.87,CNY
2025-02-27,青岛啤酒,HK,0168.HK,746.55,47.2,CNY
2025-02-28,青岛啤酒,HK,0168.HK,738.36,46.69,CNY
2025-03-03,青岛啤酒,HK,0168.HK,745.1,47.11,CNY
2025-03-04,青岛啤酒,HK,0168.HK,753.82,47.66,CNY
2025-03-05,青岛啤酒,HK,0168.HK,755.83,47.79,CNY
2025-03-06,青岛啤酒,HK,0168.HK,749.57,47.4,CNY
2025-03-07,青岛啤酒,HK,0168.HK,759.98,48.05,CNY
2025-03-10,青岛啤酒,HK,0168.HK,735.1,46.48,CNY
2025-03-11,青岛啤酒,HK,0168.HK,756.23,47.82,CNY
2025-03-12,青岛啤酒,HK,0168.HK,757.52,47.9,CNY
2025-03-13,青岛啤酒,HK,0168.HK,734.89,46.47,CNY
2025-03-14,青岛啤酒,HK,0168.HK,768.51,48.59,CNY
2025-03-17,青岛啤酒,HK,0168.HK,778.97,49.25,CNY
2025-03-18,青岛啤酒,HK,0168.HK,789.31,49.91,CNY
2025-03-19,青岛啤酒,HK,0168.HK,812.73,51.39,CNY
2025-03-20,青岛啤酒,HK,0168.HK,783.42,49.54,CNY
2025-03-21,青岛啤酒,HK,0168.HK,778.71,49.24,CNY
2025-03-24,青岛啤酒,HK,0168.HK,786.52,49.73,CNY
2025-03-25,青岛啤酒,HK,0168.HK,798.22,50.47,CNY
2025-03-26,青岛啤酒,HK,0168.HK,782.21,49.46,CNY
2025-03-27,青岛啤酒,HK,0168.HK,794.93,50.26,CNY
2025-03-28,青岛啤酒,HK,0168.HK,777.91,49.19,CNY
2025-03-31,青岛啤酒,HK,0168.HK,791.74,50.06,CNY
2025-04-01,青岛啤酒,HK,0168.HK,823.48,52.07,CNY
2025-04-02,青岛啤酒,HK,0168.HK,836.77,52.91,CNY
2025-04-03,青岛啤酒,HK,0168.HK,841.93,53.23,CNY
2025-04-07,青岛啤酒,HK,0168.HK,780.27,49.34,CNY
2025-04-08,青岛啤酒,HK,0168.HK,830.49,52.51,CNY
2025-04-09,青岛啤酒,HK,0168.HK,853.16,53.95,CNY
2025-04-10,青岛啤酒,HK,0168.HK,848.24,53.63,CNY
2025-04-11,青岛啤酒,HK,0168.HK,858.03,54.25,CNY
2025-04-14,青岛啤酒,HK,0168.HK,833.62,52.71,CNY
2025-04-15,青岛啤酒,HK,0168.HK,837.27,52.94,CNY
2025-04-16,青岛啤酒,HK,0168.HK,832.88,52.66,CNY
2025-04-17,青岛啤酒,HK,0168.HK,853.76,53.98,CNY
2025-04-22,青岛啤酒,HK,0168.HK,843.25,53.32,CNY
2025-04-23,青岛啤酒,HK,0168.HK,834.13,52.74,CNY
2025-04-24,青岛啤酒,HK,0168.HK,828.24,52.37,CNY
2025-04-25,青岛啤酒,HK,0168.HK,809.87,51.21,CNY
2025-04-28,青岛啤酒,HK,0168.HK,804.37,50.86,CNY
2025-04-29,青岛啤酒,HK,0168.HK,772.49,48.84,CNY
2025-04-30,青岛啤酒,HK,0168.HK,778.85,49.25,CNY
2025-05-02,青岛啤酒,HK,0168.HK,800.48,50.61,CNY
2025-05-06,青岛啤酒,HK,0168.HK,792.58,50.11,CNY
2025-05-07,青岛啤酒,HK,0168.HK,770.39,48.71,CNY
2025-05-08,青岛啤酒,HK,0168.HK,765.7,48.42,CNY
2025-05-09,青岛啤酒,HK,0168.HK,753.55,47.65,CNY
2025-05-12,青岛啤酒,HK,0168.HK,767.17,48.51,CNY
2025-05-13,青岛啤酒,HK,0168.HK,765.66,48.41,CNY
2025-05-14,青岛啤酒,HK,0168.HK,771.8,48.8,CNY
2025-05-15,青岛啤酒,HK,0168.HK,758.56,47.96,CNY
2025-05-16,青岛啤酒,HK,0168.HK,773.13,48.89,CNY
2025-05-19,青岛啤酒,HK,0168.HK,764.18,48.32,CNY
2025-05-20,青岛啤酒,HK,0168.HK,787.89,49.82,CNY
2025-05-21,青岛啤酒,HK,0168.HK,790.39,49.98,CNY
2025-05-22,青岛啤酒,HK,0168.HK,779.42,49.28,CNY
2025-05-23,青岛啤酒,HK,0168.HK,777.17,49.14,CNY
2025-05-26,青岛啤酒,HK,0168.HK,772.56,48.85,CNY
2025-05-27,青岛啤酒,HK,0168.HK,802.47,50.74,CNY
2025-05-28,青岛啤酒,HK,0168.HK,816.85,51.65,CNY
2025-05-29,青岛啤酒,HK,0168.HK,809.99,51.22,CNY
2025-05-30,青岛啤酒,HK,0168.HK,791.14,50.02,CNY
2025-06-02,青岛啤酒,HK,0168.HK,785.96,49.7,CNY
2025-06-03,青岛啤酒,HK,0168.HK,800.23,50.6,CNY
2025-06-04,青岛啤酒,HK,0168.HK,795.09,50.27,CNY
2025-06-05,青岛啤酒,HK,0168.HK,787.24,49.78,CNY
2025-06-06,青岛啤酒,HK,0168.HK,776.63,49.11,CNY
2025-06-09,青岛啤酒,HK,0168.HK,769.34,48.65,CNY
2025-06-10,青岛啤酒,HK,0168.HK,768.38,48.58,CNY
2025-06-11,青岛啤酒,HK,0168.HK,769.8,48.67,CNY
2025-06-12,青岛啤酒,HK,0168.HK,750.78,47.47,CNY
2025-06-13,青岛啤酒,HK,0168.HK,739.88,46.78,CNY
2025-06-16,青岛啤酒,HK,0168.HK,735.75,46.52,CNY
2025-06-17,青岛啤酒,HK,0168.HK,726.83,45.96,CNY
2025-06-18,青岛啤酒,HK,0168.HK,740.41,46.82,CNY
2025-06-19,青岛啤酒,HK,0168.HK,724.19,45.79,CNY
2025-06-20,青岛啤酒,HK,0168.HK,733.54,46.38,CNY
2025-06-23,青岛啤酒,HK,0168.HK,733.53,46.38,CNY
2025-06-24,青岛啤酒,HK,0168.HK,737.67,46.64,CNY
2025-06-25,青岛啤酒,HK,0168.HK,749.14,47.37,CNY
2025-06-26,青岛啤酒,HK,0168.HK,751.95,47.55,CNY
2025-06-27,青岛啤酒,HK,0168.HK,740.87,46.84,CNY
2025-06-30,青岛啤酒,HK,0168.HK,740.59,46.83,CNY
2025-07-02,青岛啤酒,HK,0168.HK,739.97,46.79,CNY
2025-07-03,青岛啤酒,HK,0168.HK,745.59,47.14,CNY
2025-07-04,青岛啤酒,HK,0168.HK,744.34,47.06,CNY
2025-07-07,青岛啤酒,HK,0168.HK,747.75,47.28,CNY
2025-07-08,青岛啤酒,HK,0168.HK,755.25,47.75,CNY
2025-07-09,青岛啤酒,HK,0168.HK,752.31,47.57,CNY
2025-07-10,青岛啤酒,HK,0168.HK,755.12,47.75,CNY
2025-07-11,青岛啤酒,HK,0168.HK,748.81,47.35,CNY
2025-07-14,青岛啤酒,HK,0168.HK,746.66,47.21,CNY
2025-07-15,青岛啤酒,HK,0168.HK,732.81,46.34,CNY
2025-07-16,青岛啤酒,HK,0168.HK,734.15,46.42,CNY
2025-07-17,青岛啤酒,HK,0168.HK,742.67,46.96,CNY
2025-07-18,青岛啤酒,HK,0168.HK,749.06,47.36,CNY
2025-07-21,青岛啤酒,HK,0168.HK,752.85,47.6,CNY
2025-07-22,青岛啤酒,HK,0168.HK,769.87,48.68,CNY
2025-07-23,青岛啤酒,HK,0168.HK,770.43,48.71,CNY
2025-07-24,青岛啤酒,HK,0168.HK,762.37,48.2,CNY
2025-07-25,青岛啤酒,HK,0168.HK,753.76,47.66,CNY
2025-07-28,青岛啤酒,HK,0168.HK,745.15,47.12,CNY
2025-07-29,青岛啤酒,HK,0168.HK,744.82,47.09,CNY
2025-07-30,青岛啤酒,HK,0168.HK,756.93,47.86,CNY
2025-07-31,青岛啤酒,HK,0168.HK,721.53,45.62,CNY
2025-08-01,青岛啤酒,HK,0168.HK,707.91,44.76,CNY
2025-08-04,青岛啤酒,HK,0168.HK,708.78,44.82,CNY
2025-08-05,青岛啤酒,HK,0168.HK,712.73,45.07,CNY
2025-08-06,青岛啤酒,HK,0168.HK,715.53,45.24,CNY
2025-08-07,青岛啤酒,HK,0168.HK,727.23,45.98,CNY
2025-08-08,青岛啤酒,HK,0168.HK,724.88,45.83,CNY
2025-08-11,青岛啤酒,HK,0168.HK,724.86,45.83,CNY
2025-08-12,青岛啤酒,HK,0168.HK,733.49,46.38,CNY
2025-08-13,青岛啤酒,HK,0168.HK,738.46,46.69,CNY
2025-08-14,青岛啤酒,HK,0168.HK,737.23,46.61,CNY
2025-08-15,青岛啤酒,HK,0168.HK,735.51,46.51,CNY
2025-08-18,青岛啤酒,HK,0168.HK,730.14,46.17,CNY
2025-08-19,青岛啤酒,HK,0168.HK,739.6,46.76,CNY
2025-08-20,青岛啤酒,HK,0168.HK,744.9,47.1,CNY
2025-08-21,青岛啤酒,HK,0168.HK,753.94,47.67,CNY
2025-08-22,青岛啤酒,HK,0168.HK,749.13,47.37,CNY
2025-08-25,青岛啤酒,HK,0168.HK,757.83,47.92,CNY
2025-08-26,青岛啤酒,HK,0168.HK,744.06,47.05,CNY
2025-08-27,青岛啤酒,HK,0168.HK,738.73,46.71,CNY
2025-08-28,青岛啤酒,HK,0168.HK,731.0,46.22,CNY
2025-08-29,青岛啤酒,HK,0168.HK,733.7,46.39,CNY
2025-09-01,青岛啤酒,HK,0168.HK,746.44,47.2,CNY
2025-09-02,青岛啤酒,HK,0168.HK,736.95,46.6,CNY
2025-09-03,青岛啤酒,HK,0168.HK,721.03,45.59,CNY
2025-09-04,青岛啤酒,HK,0168.HK,724.68,45.82,CNY
2025-09-05,青岛啤酒,HK,0168.HK,726.87,45.96,CNY
2025-09-08,青岛啤酒,HK,0168.HK,732.64,46.33,CNY
2025-09-09,青岛啤酒,HK,0168.HK,734.97,46.47,CNY
2025-09-10,青岛啤酒,HK,0168.HK,746.23,47.18,CNY
2025-09-11,青岛啤酒,HK,0168.HK,752.5,47.58,CNY
2025-09-12,青岛啤酒,HK,0168.HK,742.96,46.98,CNY
2025-09-15,青岛啤酒,HK,0168.HK,755.23,47.75,CNY
2025-09-16,青岛啤酒,HK,0168.HK,762.6,48.22,CNY
2025-09-17,青岛啤酒,HK,0168.HK,757.03,47.87,CNY
2025-09-18,青岛啤酒,HK,0168.HK,748.99,47.36,CNY
2025-09-19,青岛啤酒,HK,0168.HK,763.73,48.29,CNY
2025-09-22,青岛啤酒,HK,0168.HK,757.48,47.9,CNY
2025-09-23,青岛啤酒,HK,0168.HK,745.79,47.16,CNY
2025-09-24,青岛啤酒,HK,0168.HK,749.29,47.38,CNY
2025-09-25,青岛啤酒,HK,0168.HK,751.15,47.5,CNY
2025-09-26,青岛啤酒,HK,0168.HK,766.87,48.49,CNY
2025-09-29,青岛啤酒,HK,0168.HK,766.27,48.45,CNY
2025-09-30,青岛啤酒,HK,0168.HK,766.74,48.48,CNY
2025-10-02,青岛啤酒,HK,0168.HK,755.32,47.76,CNY
2025-10-03,青岛啤酒,HK,0168.HK,741.43,46.88,CNY
2025-10-06,青岛啤酒,HK,0168.HK,733.61,46.39,CNY
2025-10-08,青岛啤酒,HK,0168.HK,734.86,46.46,CNY
2025-10-09,青岛啤酒,HK,0168.HK,771.12,48.76,CNY
2025-10-10,青岛啤酒,HK,0168.HK,793.03,50.14,CNY
2025-10-13,青岛啤酒,HK,0168.HK,789.25,49.9,CNY
2025-10-14,青岛啤酒,HK,0168.HK,780.91,49.38,CNY
2025-10-15,青岛啤酒,HK,0168.HK,788.59,49.86,CNY
2025-10-16,青岛啤酒,HK,0168.HK,787.83,49.81,CNY
2025-10-17,青岛啤酒,HK,0168.HK,781.38,49.41,CNY
2025-10-20,青岛啤酒,HK,0168.HK,790.83,50.0,CNY
2025-10-21,青岛啤酒,HK,0168.HK,782.75,49.49,CNY
2025-10-22,青岛啤酒,HK,0168.HK,775.41,49.03,CNY
2025-10-23,青岛啤酒,HK,0168.HK,781.72,49.43,CNY
2025-10-24,青岛啤酒,HK,0168.HK,781.58,49.42,CNY
2025-10-27,青岛啤酒,HK,0168.HK,785.66,49.68,CNY
